	txNomeParlamentar	ideCadastro	sgUF	sgPartido	txtDescricao	txtDescricaoEspecificacao	txtFornecedor	txtCNPJCPF	datEmissao	vlrLiquido	numMes	numAno	txtPassageiro	nuDeputadoId	ideDocumento	urlDocumento
29167	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO 2017 LTDA	205.871.850/0019-0	2019-05-20 00:00:00	100.0	5	2019		1697	6852357	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852357.pdf
29168	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO 2017 LTDA	205.871.850/0019-0	2019-05-29 00:00:00	30.0	5	2019		1697	6852324	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852324.pdf
29169	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO 2017 LTDA	205.871.850/0019-0	2019-06-24 00:00:00	80.0	6	2019		1697	6894054	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6894054.pdf
29170	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO AEROPORTO LTDA	082.021.160/0011-5	2019-08-28 00:00:00	166.97	8	2019		1697	6906270	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=6906270
29171	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ALEXANDRIA LT	476.083.440/0014-1	2019-07-04 00:00:00	140.01	7	2019		1697	6870357	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=6870357
29172	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ALIANÇA LTDA	268.300.260/0015-0	2019-02-28 00:00:00	260.03	2	2019		1697	6791902	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6791902.pdf
29173	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ANASTACIO LTDA	246.496.340/0013-8	2019-04-06 00:00:00	183.04	4	2019		1697	6801661	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6801661.pdf
29174	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ANASTACIO LTDA	246.496.340/0013-8	2019-07-10 00:00:00	100.0	7	2019		1697	6879986	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6879986.pdf
29175	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ARARA AZUL LTDA	172.140.630/0014-3	2019-05-22 00:00:00	210.14	5	2019		1697	6852302	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852302.pdf
29176	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ARARA AZUL LTDA	172.140.630/0014-3	2019-10-24 23:00:00	211.08	10	2019		1697	6957085	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6957085.pdf
29177	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO BAENA LTDA	264.060.170/0013-7	2019-10-09 00:00:00	231.02	10	2019		1697	6952305	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6952305.pdf
29178	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO BERLITZ LTDA	154.558.270/0016-7	2019-05-24 00:00:00	149.9	5	2019		1697	6854240	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6854240.pdf
29179	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto brenda ltda	029.370.470/0010-1	2019-10-13 00:00:00	250.0	10	2019		1697	6952642	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6952642.pdf
29180	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO BRILHANTE LTDA	157.501.650/0015-8	2019-02-04 00:00:00	100.02	2	2019		1697	6791551	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6791551.pdf
29181	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO CONFIANÇA	037.229.440/0024-1	2019-05-22 00:00:00	50.0	5	2019		1697	6852303	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852303.pdf
29182	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto dakota ltda	042.971.500/0016-0	2019-08-02 00:00:00	200.0	8	2019		1697	6894612	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6894612.pdf
29183	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ECOLOGICO LTDA	189.472.840/0019-3	2019-09-09 00:00:00	183.35	9	2019		1697	6917012	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917012.pdf
29184	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ECOLOGICO LTDA	189.472.840/0019-3	2019-09-18 00:00:00	177.0	9	2019		1697	6930863	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6930863.pdf
29185	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto el cielo ltda	268.330.870/0017-1	2019-04-23 00:00:00	221.09	4	2019		1697	6824489	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824489.pdf
29186	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto el cielo ltda	268.330.870/0017-1	2019-04-29 00:00:00	230.03	4	2019		1697	6823591	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6823591.pdf
29187	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto el cielo ltda	268.330.870/0017-1	2019-06-28 00:00:00	150.0	6	2019		1697	6874912	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6874912.pdf
29188	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO ENTRE RIOS LTDA	033.579.770/0015-9	2019-06-04 00:00:00	197.01	6	2019		1697	6852319	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852319.pdf
29189	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO FENNER LTDA	108.399.480/0019-9	2019-03-18 00:00:00	235.45	3	2019		1697	6792216	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6792216.pdf
29190	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO FRONTEIRA	246.659.780/0013-0	2019-11-23 00:00:00	255.03	11	2019		1697	6980881	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980881.pdf
29191	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO G SUL LTDA	025.705.630/0014-0	2019-08-20 00:00:00	229.0	8	2019		1697	6900268	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=6900268
29192	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO LADARIO LTDA	105.095.040/0019-5	2019-10-25 23:00:00	150.0	10	2019		1697	6957094	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6957094.pdf
29193	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO MANCOES LTDA	160.439.290/0013-8	2019-11-22 00:00:00	205.04	11	2019		1697	6980879	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980879.pdf
29194	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO MANCOES LTDA	160.439.290/0013-8	2019-09-26 00:00:00	232.73	9	2019		1697	6936776	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936776.pdf
29195	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO MILENIO LTDA	013.325.320/0019-9	2019-06-18 00:00:00	213.9	6	2019		1697	6874925	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6874925.pdf
29196	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO MODELO LTDA	220.617.360/0010-2	2019-05-21 00:00:00	154.03	5	2019		1697	6854166	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6854166.pdf
29197	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-09-09 00:00:00	100.01	9	2019		1697	6917036	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917036.pdf
29198	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-02-11 00:00:00	50.0	2	2019		1697	6782378	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6782378.pdf
29199	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-04-15 00:00:00	212.14	4	2019		1697	6823607	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6823607.pdf
29200	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-05-17 00:00:00	50.0	5	2019		1697	6852336	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852336.pdf
29201	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-05-22 00:00:00	73.0	5	2019		1697	6852299	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852299.pdf
29202	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-07-05 00:00:00	185.01	7	2019		1697	6870823	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6870823.pdf
29203	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-07-08 00:00:00	100.02	7	2019		1697	6870822	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6870822.pdf
29204	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-05-24 00:00:00	192.72	5	2019		1697	6852297	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852297.pdf
29205	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-09-02 00:00:00	50.01	9	2019		1697	6917041	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917041.pdf
29206	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-10-16 00:00:00	49.96	10	2019		1697	6957076	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6957076.pdf
29207	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-10-31 00:00:00	165.23	10	2019		1697	6978628	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6978628.pdf
29208	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-12-04 00:00:00	50.0	12	2019		1697	6980887	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980887.pdf
29209	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-12-05 00:00:00	100.0	12	2019		1697	6980884	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980884.pdf
29210	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-07-03 00:00:00	199.91	7	2019		1697	6894766	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6894766.pdf
29211	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto nações indigenas	091.370.370/0013-0	2019-04-11 00:00:00	141.76	4	2019		1697	6825479	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825479.pdf
29212	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO NOVAES LTDA	007.551.740/0016-4	2019-04-17 00:00:00	150.0	4	2019		1697	6825421	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825421.pdf
29213	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO NOVO HORIZONTE DIESEL LTDA.	017.782.350/0017-1	2019-04-24 00:00:00	50.11	4	2019		1697	6824563	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824563.pdf
29214	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO PARANA	044.553.990/0015-6	2019-10-05 00:00:00	264.87	10	2019		1697	6936876	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936876.pdf
29215	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto pe de cedro ltda	155.130.960/0016-9	2019-02-15 00:00:00	89.78	2	2019		1697	6782475	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6782475.pdf
29216	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto pe de cedro ltda	155.130.960/0016-9	2019-05-02 00:00:00	100.02	5	2019		1697	6823675	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6823675.pdf
29217	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto pe de cedro ltda	155.130.960/0016-9	2019-05-10 00:00:00	267.0	5	2019		1697	6827451	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6827451.pdf
29218	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO PILOTO	030.067.260/0012-0	2019-10-22 00:00:00	179.02	10	2019		1697	6978666	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6978666.pdf
29219	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO PORTAL DE MIRANDA LTDA	072.986.240/0018-6	2019-04-26 00:00:00	165.11	4	2019		1697	6823472	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6823472.pdf
29220	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO PREMIUM LTDA	199.724.510/0011-9	2019-07-11 00:00:00	150.0	7	2019		1697	6894047	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6894047.pdf
29221	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto santo antonio	105.138.140/0018-3	2019-10-09 00:00:00	50.0	10	2019		1697	6952300	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6952300.pdf
29222	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO TREVAO	073.356.670/0019-4	2019-09-23 00:00:00	169.37	9	2019		1697	6957056	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6957056.pdf
29223	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO POSTO TREVAO	073.356.670/0019-4	2019-09-27 00:00:00	236.2	9	2019		1697	6936773	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936773.pdf
29224	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-05-29 00:00:00	163.94	5	2019		1697	6852317	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852317.pdf
29225	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-02-06 00:00:00	100.0	2	2019		1697	6782505	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6782505.pdf
29226	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-02-21 00:00:00	100.0	2	2019		1697	6782491	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6782491.pdf
29227	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-03-05 00:00:00	157.1	3	2019		1697	6782490	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6782490.pdf
29228	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-03-17 00:00:00	144.06	3	2019		1697	6825469	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825469.pdf
29229	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-04-27 00:00:00	155.3	4	2019		1697	6823667	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6823667.pdf
29230	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-05-05 00:00:00	158.66	5	2019		1697	6824485	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6824485.pdf
29231	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-05-12 00:00:00	216.78	5	2019		1697	6827436	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6827436.pdf
29232	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-05-12 00:00:00	166.56	5	2019		1697	6852353	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852353.pdf
29233	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-07-15 00:00:00	223.72	7	2019		1697	6879982	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6879982.pdf
29234	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-07-26 00:00:00	200.0	7	2019		1697	6894746	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6894746.pdf
29235	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-11-13 00:00:00	100.0	11	2019		1697	6978634	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6978634.pdf
29236	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-09-20 00:00:00	155.84	9	2019		1697	6926442	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6926442.pdf
29237	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-09-03 00:00:00	153.03	8	2019		1697	6917028	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6917028.pdf
29238	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-04-08 00:00:00	158.39	4	2019		1697	6825439	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825439.pdf
29239	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-04-05 00:00:00	50.0	4	2019		1697	6825443	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825443.pdf
29240	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	auto posto vivendas do bosque	220.617.360/0010-2	2019-11-03 00:00:00	155.98	11	2019		1697	6978636	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6978636.pdf
29241	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO SHOPPING DERIVADO DE PETROLEO LTDA	370.633.280/0105-8	2019-02-02 00:00:00	205.38	2	2019		1697	6758430	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=6758430
29242	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO SHOPPING DERIVADO DE PETROLEO LTDA	370.633.280/0105-8	2019-02-27 00:00:00	219.23	2	2019		1697	6782429	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=6782429
29243	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	AUTO SHOPPING DERIVADO DE PETROLEO LTDA	370.633.280/0105-8	2019-03-10 00:00:00	185.05	3	2019		1697	6778086	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=6778086
29244	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	B & N COMERCIO DE COMBUSTIVEIS LTDA	131.335.040/0012-1	2019-02-04 00:00:00	264.01	2	2019		1697	6791835	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6791835.pdf
29245	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BAZZO COMERCIO DE COMBUSTIVEIS LTDA	043.191.590/0012-4	2019-09-29 00:00:00	253.15	9	2019		1697	6936899	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6936899.pdf
29246	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BAZZO COMERCIO DE COMBUSTIVEIS LTDA	043.191.590/0012-4	2019-10-11 00:00:00	198.09	10	2019		1697	6952308	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6952308.pdf
29247	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BELA FATIMA COMERCIO DE COMBUSTIVEIS LTDA - EPP	234.104.790/0013-0	2019-06-23 00:00:00	100.0	6	2019		1697	6894049	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6894049.pdf
29248	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BONATO & BONATO LTDA	089.245.820/0029-5	2019-04-09 00:00:00	146.28	4	2019		1697	6823622	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6823622.pdf
29249	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BONATO & BONATO LTDA	089.245.820/0029-5	2019-05-28 00:00:00	100.0	5	2019		1697	6852340	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6852340.pdf
29250	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BONATO & BONATO LTDA	089.245.820/0029-5	2019-04-02 00:00:00	50.0	4	2019		1697	6825476	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6825476.pdf
29251	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BONATO & BONATO LTDA	089.245.820/0029-5	2019-11-22 00:00:00	100.0	11	2019		1697	6980892	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980892.pdf
29252	Vander Loubet	74376.0	MS	PT	COMBUSTÍVEIS E LUBRIFICANTES.	Veículos Automotores	BONATTO & BONATTO LTDA	089.245.820/0010-4	2019-12-06 00:00:00	50.0	12	2019		1697	6980906	https://www.camara.leg.br/cota-parlamentar/documentos/publ/1697/2019/6980906.pdf
